StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,IsAnomaly,Salary Package,CollegeTier,CGPA_Tier,Gender_Male,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_Yes,HistoryOfBacklogs_Yes
-1.491698594,-0.994591998,-1.370745647,-1.214663324,-0.558558778,-1.275228853,-1.461268702,-1.337704017,-1.276925129,-1.108480708,-0.92160238,-0.15392459,-0.089699368,0.181876637,0.058107538,-1.024464659,-0.537752412,0.263576645,0.010394075,0.268981332,-1.067900257,-0.190374852,-1.081345307,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1.294522488,0.117346524,0.101928957,0.111678813,-0.119744724,-0.105859084,-0.065673055,0.083670667,-0.021061474,-0.002208681,0.522536566,-0.15392459,-0.089699368,0.181876637,-0.791107479,-1.024464659,0.153826248,-0.264749529,0.221374041,-0.470962551,-1.067900257,-0.190374852,0.346201533,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.946729149,-1.501214875,-1.63139602,-1.568783798,-1.703291093,-1.809618263,-1.909853017,-2.020702241,-1.898760531,-1.621444833,-1.932499642,-0.15392459,-1.747728349,0.181876637,-1.640322496,-1.024464659,-1.771745709,-1.955393283,-1.201514101,-1.619981102,0.936417042,-0.190374852,-1.081345307,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
0.60171669,0.117346524,-0.008847451,-0.165179012,-0.215139083,-0.583666087,-0.246352849,-0.617786969,-0.16127926,-0.317403505,-1.001832322,-0.15392459,-0.089699368,0.181876637,0.058107538,-1.024464659,-0.76149845,0.15791141,-0.804086723,-0.302520041,-1.067900257,-0.190374852,-1.081345307,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.095748598,0.65686699,0.694908555,0.916498071,0.497138802,0.648573024,0.974793342,1.037406926,1.246995032,0.757967069,0.434283631,1.079445525,0.739315123,1.193989254,0.058107538,1.763004653,-0.402148753,1.214563756,1.727672867,1.279636393,-1.067900257,-0.190374852,0.974503275,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.02971525,1.097694689,1.144530447,0.729780003,1.24757443,1.094945355,1.348613605,1.271226138,1.344537841,1.116423927,0.755203396,1.079445525,1.568329614,1.193989254,0.907322554,1.763004653,2.018376558,0.580572349,0.113430803,1.953406433,-1.067900257,-0.190374852,1.049220239,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1.721858705,0.025233274,-0.060977526,0.163187245,0.077403619,-0.237884703,-0.040751704,-0.587021283,-0.197857813,-0.187617401,-0.319877819,-0.15392459,-0.089699368,-0.83023598,-0.791107479,-1.024464659,-0.029238691,0.052246175,0.137963357,-0.134077531,-1.067900257,-0.190374852,-0.12813798,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.379159196,0.077869417,0.082380179,0.291958326,0.071043995,0.453678063,0.38291126,0.255958507,0.363013334,0.207921201,0.699042437,1.079445525,0.739315123,1.193989254,0.907322554,0.369269997,0.858965275,1.637224695,1.904307257,-0.037824668,0.936417042,-0.190374852,-0.086251197,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.768559586,0.81477542,0.473355738,0.800604097,0.885075864,1.025789079,0.650815781,0.698984382,0.344724057,0.708524744,0.851479326,1.079445525,0.739315123,1.193989254,0.907322554,1.763004653,1.598005216,1.954220399,1.286086892,0.720166627,0.936417042,-0.190374852,1.419408833,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.75010596,0.077869417,0.121477735,-0.00421516,0.293630834,-0.162441493,0.395371935,0.33594929,0.167927717,0.220281782,-0.448245726,-0.15392459,-0.089699368,0.181876637,-0.791107479,-1.024464659,0.06568387,1.108898522,-0.4311919,0.028349175,0.936417042,-0.190374852,-0.127005905,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.258415807,-0.468230568,-0.354209195,-0.648070567,-0.45044517,-0.753413311,-0.757240541,-0.820840495,-0.905043173,-0.638778619,-2.028775572,-1.387294706,-0.918713859,-1.842348597,-0.791107479,-1.024464659,-1.907349367,-1.110071406,-1.618567522,-1.361301533,-1.067900257,-0.190374852,-1.081345307,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0.045343319,0.327891096,0.610197184,0.81991976,0.433542562,0.604564485,0.756731522,0.631299874,0.747088141,0.523116024,-0.488360696,-0.15392459,-0.918713859,0.181876637,-0.791107479,0.369269997,-0.300446009,-1.004406171,-0.298716107,-0.218298786,0.936417042,-0.190374852,1.007333457,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
0.68237355,-0.573502854,-0.784282309,-1.00219104,-0.959215088,-1.312950458,-0.819543918,-0.882371867,-1.301310831,-0.904531117,-1.01787831,-1.387294706,-0.918713859,-0.83023598,-1.640322496,-1.024464659,-1.175089609,-1.21573664,-1.628380543,-1.253017062,-1.067900257,-0.190374852,-1.081345307,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.288411589,-0.21162937,-0.282530342,0.23401134,-0.552199154,-0.734552508,-0.277504537,-0.2916707,-0.325882749,-0.335944377,-0.400107761,-0.15392459,-0.089699368,0.181876637,0.058107538,-1.024464659,0.201287529,-0.793075702,-0.637265355,-0.320567453,-1.067900257,-0.190374852,-1.081345307,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.144958267,-0.711672729,-0.569245752,-0.14586335,-0.335971939,-0.564805284,-0.551639397,-0.451652266,-0.39294343,-0.36684583,1.677847723,2.312815641,1.568329614,0.181876637,1.756537571,1.763004653,1.265776251,0.474907114,1.222302251,0.425392235,-1.067900257,-0.190374852,-0.086251197,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.793778308,0.123926042,0.225737884,0.433606516,0.045605499,0.10789668,0.183540453,0.034445569,-0.319786324,0.022512481,-0.135348954,-0.15392459,-0.089699368,0.181876637,-0.791107479,-1.024464659,-0.063139606,-0.053419059,-0.028858011,0.50961349,-1.067900257,-0.190374852,-0.036439888,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.186060857,-0.534025747,-0.653957123,-0.725333215,-0.653953138,-0.640248495,-0.73231919,-0.759309124,-0.783114662,-1.856295877,-1.81070088,-1.387294706,-0.089699368,0.181876637,0.058107538,-1.024464659,-2.239578332,0.15791141,-2.60968271,-0.350646472,-1.067900257,5.25279462,-0.631911449,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.014807133,0.992422402,0.883880075,1.161163125,1.253934054,1.01321521,0.868877601,1.142010258,0.73489529,0.832130557,-0.729050521,1.079445525,0.739315123,2.206101871,0.058107538,1.763004653,0.438593932,0.474907114,1.57066452,0.166712666,0.936417042,-0.190374852,1.460163541,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.404069294,-2.113110039,-2.10056669,-2.019482582,-2.059430035,-1.608436368,-2.040690109,-1.989936555,-1.746349893,-1.887197331,-0.881487409,-0.15392459,-0.089699368,-0.83023598,0.058107538,0.369269997,0.330111005,-0.264749529,-0.293809596,-0.410804512,0.936417042,-0.190374852,-1.081345307,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.377183674,-1.047228142,-1.286034276,-1.246856094,-1.10548644,-1.338098195,-1.492420391,-1.386929114,-2.00849619,-1.256807684,-1.48321197,-0.15392459,-1.747728349,-0.83023598,-0.791107479,-1.024464659,0.06568387,-1.321401875,-1.378148491,-1.728265573,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.393494744,-0.198470335,-0.432404306,-0.738210324,-0.832022609,-0.596239955,-0.906768646,-0.642399518,-0.557546918,-0.644958909,-0.656843573,-0.15392459,-1.747728349,-1.842348597,-0.791107479,0.369269997,-0.87676156,-2.061058518,-1.814827955,-1.186843219,-1.067900257,-0.190374852,-1.081345307,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.687626268,1.479306726,1.626733636,1.779264315,1.749984724,1.723638779,1.697512517,1.671180053,1.649359116,1.567585145,0.434283631,1.079445525,-0.089699368,1.193989254,0.907322554,1.763004653,0.879305823,1.954220399,1.035854839,1.796995531,-1.067900257,-0.190374852,1.054880615,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-1.356095544,-0.863001641,-0.803831087,-0.751087432,-0.940136216,-0.960882141,-0.875616957,-0.863912455,-1.148900193,-0.824187338,-2.14109749,-1.387294706,-0.918713859,-0.83023598,-1.640322496,-1.024464659,-1.073386865,-1.004406171,-1.309457339,-1.547791455,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1.437927354,0.716082651,1.046786557,0.8843053,0.827839248,0.510260471,0.769192198,1.0497132,0.692220311,0.77032765,-0.343946802,1.079445525,1.568329614,0.181876637,0.907322554,-1.024464659,0.011442406,0.686237583,1.266460849,0.052412391,0.936417042,-0.190374852,1.500918248,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.519470192,-0.126095638,0.023733845,-0.171617566,0.01380738,-0.14358069,0.121237076,0.028292432,-0.319786324,0.016332191,-0.704981538,-0.15392459,-0.089699368,0.181876637,0.907322554,0.369269997,0.736921981,-0.793075702,-0.367407259,-0.188219766,-1.067900257,-0.190374852,-1.081345307,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.187028463,-0.073459495,0.212705366,0.279081218,-0.107025476,-0.017842005,0.00286066,-0.100923448,0.423977589,0.071954806,0.39416866,-0.15392459,-0.918713859,0.181876637,-0.791107479,0.369269997,-0.16484235,-0.159084294,0.010394075,-0.037824668,0.936417042,-0.190374852,-0.137194582,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.564407263,-1.165659463,-0.797314828,-1.008629594,-1.245398167,-0.583666087,-0.86938662,-1.036200296,-0.679475429,1.666469795,-0.191509913,2.312815641,2.397344104,0.181876637,-0.791107479,0.369269997,2.072618022,0.052246175,1.997530963,0.010301763,-1.067900257,5.25279462,-1.081345307,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.963255709,-0.777467908,-0.556213233,-0.480668161,-0.774785993,-0.684257034,-0.682476488,-0.667012066,-0.502679089,-0.595516584,0.642881478,2.312815641,1.568329614,0.181876637,1.756537571,0.369269997,0.899646372,1.320228991,1.070200415,2.097785728,-1.067900257,-0.190374852,-0.665873705,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
-0.757354859,-1.218295606,-1.06448146,-1.143839229,-0.882899601,-0.967169075,-0.863156282,-1.146956765,-1.026971683,-1.813033843,-2.093004946,-0.15392459,0.739315123,-0.83023598,-0.791107479,0.369269997,0.06568387,-0.687410467,0.010394075,-0.284472629,-1.067900257,5.25279462,-0.656817103,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.302994792,-0.237947442,-0.445436825,-0.184494674,-0.100665852,-0.445353533,0.034012348,-0.137842271,-0.264918494,-0.255600598,0.867525314,-0.15392459,1.568329614,1.193989254,0.907322554,0.369269997,0.06568387,1.954220399,1.551038477,1.538315962,0.936417042,-0.190374852,-0.133798356,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
-0.370865432,0.071289899,-0.047945007,-0.075039255,-0.215139083,0.239922299,-0.13420677,-0.457805403,0.119156313,0.053413935,-0.271739854,1.079445525,0.739315123,-0.83023598,-0.791107479,0.369269997,0.716581433,-0.053419059,0.206654509,0.118586234,0.936417042,-0.190374852,-0.087383272,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.015132048,-0.974853445,-0.882026199,-0.776841648,-1.029170952,-1.118055497,-1.099909115,-1.393082251,-1.17938232,-1.009596058,0.16150183,-0.15392459,0.739315123,0.181876637,0.058107538,0.369269997,-0.517411864,-0.053419059,0.010394075,-0.152124943,0.936417042,-0.190374852,-1.081345307,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.262453265,-0.310322139,0.238770403,0.47223784,0.509858049,0.265070036,0.476366325,0.065211255,0.484941844,0.300625561,0.875548309,2.312815641,0.739315123,2.206101871,0.907322554,0.369269997,1.028469848,0.474907114,0.162495911,1.628553021,0.936417042,-0.190374852,-0.077194595,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.3793872,-2.04731486,-1.501070833,-1.38206573,-1.976754924,-1.828479066,-1.997077745,-1.669973423,-2.002399764,-1.775952099,-0.945671363,-1.387294706,-1.747728349,-0.83023598,-0.791107479,-1.024464659,0.06568387,-0.898740937,-1.417400577,-0.037824668,-1.067900257,-0.190374852,-1.081345307,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.567802029,-0.58666189,-0.360725454,-0.442036837,-0.736628249,-0.684257034,-0.458184331,-0.950056376,-0.685571854,-0.453369899,0.153478835,-0.15392459,-0.089699368,0.181876637,-0.791107479,0.369269997,0.750482347,-0.793075702,-0.421378878,-0.314551649,0.936417042,-0.190374852,-0.093043648,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.520714256,0.025233274,0.16709155,0.098801705,0.153719107,0.221061496,-0.184049472,0.385174387,-0.252725643,-0.039290425,-0.464291714,-0.15392459,-0.089699368,0.181876637,-0.791107479,0.369269997,0.723361616,0.474907114,-0.283996575,0.353202588,-1.067900257,-0.190374852,-0.074930445,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.268575669,-0.349799246,-0.321627898,-0.055723593,-0.183340964,0.139331351,-0.103055082,0.231345958,-0.246629217,-0.131994785,0.418237642,-0.15392459,0.739315123,1.193989254,1.756537571,1.763004653,0.628439054,1.108898522,1.521599412,-0.037824668,0.936417042,-0.190374852,-0.134930431,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.360506371,-0.270845031,-0.901574977,-0.545053702,-0.393208555,-0.300754046,-0.420802305,-0.371661483,-0.453907685,-0.434829027,-0.295808837,-0.15392459,-0.089699368,-0.83023598,0.058107538,0.369269997,-0.849640828,-0.898740937,-0.514602584,-0.495025767,0.936417042,-0.190374852,-0.103232325,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.761440772,-0.573502854,-0.458469344,-0.242441661,-0.698470505,-0.344762585,-0.595251761,-0.950056376,-0.563643344,-0.496631934,-1.202407175,-1.387294706,-0.918713859,0.181876637,-0.791107479,0.369269997,-0.971684121,-0.793075702,-1.260392231,-1.228953846,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0.544489715,0.959524813,1.281371893,0.81991976,0.802400752,0.988067473,1.149242798,0.932803594,1.22260933,1.011358986,0.041156917,1.079445525,1.568329614,1.193989254,0.907322554,1.763004653,0.025002772,1.003233287,1.433282217,1.189399334,-1.067900257,-0.190374852,1.060540991,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.179722963,0.031812791,0.395160626,0.208257124,0.090122867,-0.042989742,0.314377545,0.409786936,0.363013334,0.257363526,-0.793234474,-0.15392459,-0.918713859,-0.83023598,0.058107538,-1.024464659,-0.449610034,-0.053419059,-0.279090064,-0.22431459,0.936417042,-0.190374852,-0.098704024,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-0.839739587,-0.409014907,-0.223884008,-0.751087432,-0.526760658,-0.206450032,-0.339807914,-0.316283248,-0.344172026,-0.490451643,-0.239647878,1.079445525,0.739315123,0.181876637,0.907322554,0.369269997,1.157293324,1.954220399,1.521599412,0.690087608,0.936417042,-0.190374852,-0.386251128,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1.571810682,-1.981519681,-1.703074872,-1.433574162,-1.722369965,-1.646157973,-1.853779978,-1.823801852,-1.929242658,-1.677067449,-1.435074005,-1.387294706,-0.918713859,-1.842348597,-1.640322496,-1.024464659,-0.890321926,-1.532732344,-1.530250327,-1.547791455,-1.067900257,-0.190374852,-1.081345307,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.281459808,-1.764395591,-1.553200908,-1.407819946,-1.652414101,-1.501558485,-1.504881066,-1.473073034,-1.325696533,-1.429855822,-0.400107761,-0.15392459,-0.089699368,-0.83023598,0.058107538,-1.024464659,0.025002772,0.052246175,-0.387033302,-0.25439361,-1.067900257,-0.190374852,-1.081345307,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.998227749,1.545101905,1.170595484,1.315688422,1.285732174,0.962919736,1.149242798,1.33275751,1.368923543,1.233849449,-0.737073515,-1.387294706,-0.918713859,0.181876637,-0.791107479,0.369269997,0.153826248,0.263576645,-0.362500748,0.148665254,0.936417042,-0.190374852,0.99714478,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.097330091,0.867411563,0.668843517,0.369220975,0.885075864,0.516547405,0.850186588,0.514390268,0.917788055,0.646721837,0.81938735,-0.15392459,-0.089699368,1.193989254,0.907322554,0.369269997,1.74716924,-0.053419059,0.564829799,0.948767177,0.936417042,-0.190374852,1.048088164,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-1.562195593,-1.402522107,-1.240420461,-1.20822477,-1.741448837,-1.765609724,-1.816397952,-1.682279697,-1.65490351,-1.473117857,-1.162292204,-1.387294706,-1.747728349,-0.83023598,-1.640322496,0.369269997,-1.697163696,-1.110071406,-1.662726119,-1.469586004,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.160342042,-1.073546213,-1.031900163,-1.053699473,-1.359871398,-1.124342431,-1.230746207,-1.023894022,-0.795307513,-1.021956639,-0.095233983,-0.15392459,-0.918713859,-0.83023598,-0.791107479,0.369269997,0.269089358,0.686237583,-0.377220281,-0.290488433,-1.067900257,-0.190374852,-1.081345307,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1.717089791,-0.481389604,-0.621375826,-0.248880215,-0.151542844,-0.577379152,-0.377189941,-0.482417952,-0.667282578,-0.490451643,0.057202906,-0.15392459,-0.089699368,0.181876637,0.058107538,0.369269997,0.580977774,0.15791141,-0.485163519,-0.170172354,0.936417042,-0.190374852,-0.416817159,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.597354318,0.262095917,0.17360781,0.015100502,0.560735041,0.459964997,0.30191687,0.391327525,0.649545332,0.306805851,0.570674531,-0.15392459,-0.089699368,1.193989254,0.907322554,1.763004653,1.096271678,0.897568052,0.662960016,0.840482706,0.936417042,-0.190374852,-0.113421002,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.624248084,1.71616937,1.646282414,1.695563112,1.705467356,1.723638779,1.697512517,1.671180053,1.649359116,1.660289504,0.466375607,1.079445525,1.568329614,1.193989254,1.756537571,0.369269997,2.04549729,0.15791141,1.44800175,1.827074551,0.936417042,-0.190374852,1.796389879,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.514493933,-1.718338966,-1.422875722,-1.304803081,-1.156363431,-1.444976077,-1.448808027,-1.165416176,-1.197671597,-1.262987975,0.273823748,-0.15392459,-0.089699368,-0.83023598,0.058107538,0.369269997,-0.341127107,-0.793075702,-0.279090064,-0.182203962,0.936417042,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.526886124,-1.080125731,-0.58227827,-1.221101878,-0.901978472,-1.036325352,-1.423886676,-1.411541662,-1.081839512,-1.059038383,-0.713004532,-1.387294706,-1.747728349,-0.83023598,-0.791107479,-1.024464659,0.06568387,-1.955393283,0.010394075,-1.349269925,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.658114289,0.920047706,1.359567004,0.974445057,1.203057062,1.138953895,1.267619215,1.308144961,0.972655884,1.134964799,1.870399583,-0.15392459,-0.089699368,1.193989254,0.907322554,1.763004653,2.106518937,1.320228991,0.888659514,0.64797698,0.936417042,-0.190374852,1.792993653,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
-0.178933897,0.288413989,0.082380179,0.182502907,-0.272375699,0.183339891,0.333068558,0.46516517,0.20450627,1.586126017,0.305915724,2.312815641,2.397344104,0.181876637,0.907322554,0.369269997,1.862432351,1.74288993,2.046596071,1.881216786,0.936417042,5.25279462,-0.146251183,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.047843962,-0.659036586,-0.647440864,-0.396966958,-0.660312761,-0.401344994,-0.414571967,-0.371661483,-0.301497047,-0.515172806,0.666950461,-0.15392459,-0.918713859,0.181876637,0.058107538,-1.024464659,0.547076859,-0.370414763,-0.504789562,-0.356662276,-1.067900257,-0.190374852,-1.081345307,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1.42604777,0.47264049,1.033754039,1.077461922,0.611612033,0.724016235,0.931180978,0.840506537,0.50323112,0.77032765,-0.199532907,-0.15392459,-0.089699368,0.181876637,-0.791107479,0.369269997,0.547076859,-1.638397579,0.432354007,-0.585262826,-1.067900257,-0.190374852,1.068465518,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.669786529,1.077956135,0.857815037,1.457336612,1.501959389,0.856041854,0.906259627,0.957416143,1.173837926,0.86303201,1.389019934,1.079445525,0.739315123,0.181876637,0.058107538,0.369269997,0.791163445,0.369241879,0.903379047,0.377265803,-1.067900257,-0.190374852,0.972239125,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.486778936,0.31473206,0.206189106,-0.139424796,0.299990458,0.353087115,0.202231466,0.046751844,0.265470525,0.158478876,1.870399583,-0.15392459,0.739315123,-0.83023598,0.907322554,0.369269997,1.225095154,1.954220399,1.207582719,1.357841844,0.936417042,-0.190374852,-0.087383272,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.687549008,0.676605544,0.440774441,0.298396881,0.643410153,0.560555945,0.625894431,0.391327525,0.686123886,0.566378059,-0.745096509,-0.15392459,-0.089699368,-0.83023598,-0.791107479,0.369269997,0.072464053,-0.159084294,0.368569366,-0.230330394,0.936417042,-0.190374852,1.036767412,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.066098389,-0.547184782,-0.132656378,-0.152301904,-0.100665852,-0.200163098,-0.258813524,-0.470111677,-0.191761388,-0.27414147,-0.271739854,-0.15392459,-0.089699368,0.181876637,-0.791107479,0.369269997,-0.469950583,-0.687410467,-0.097549163,0.094523018,-1.067900257,-0.190374852,-0.125873829,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.570290159,-0.737990801,-0.842928643,-0.680263337,-0.393208555,-0.671683166,-0.956611348,-0.851606181,-1.051357385,-0.644958909,0.674973455,-0.15392459,-0.918713859,0.181876637,0.058107538,-1.024464659,-0.395368571,-0.159084294,-0.745208593,0.461487058,0.936417042,-0.190374852,-1.081345307,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.752732319,-1.468317286,-1.149192831,-1.195347662,-1.398029142,-1.199785642,-1.54849343,-1.663820286,-1.606132106,-1.349512044,-0.576613632,-0.15392459,-0.918713859,-1.842348597,-1.640322496,-1.024464659,-1.188649975,-1.004406171,-1.809921444,-1.090590356,-1.067900257,-0.190374852,-1.081345307,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
1.182694896,0.367368203,0.395160626,0.330589651,0.280911586,0.516547405,0.395371935,-0.174761094,0.119156313,0.263543817,0.795318367,-0.15392459,0.739315123,0.181876637,0.058107538,-1.024464659,-0.436049668,0.052246175,-0.171146826,-0.416820316,0.936417042,-0.190374852,-0.141722882,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.588101093,0.610810365,0.73400611,0.375659529,0.44626181,0.403382589,0.513748352,0.625146737,0.588581077,0.57873864,0.939732262,-0.15392459,-0.918713859,1.193989254,0.907322554,0.369269997,0.316550639,0.897568052,0.844500917,0.87657753,0.936417042,-0.190374852,1.442050338,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.383582537,0.880570598,0.818717481,0.768411327,1.012268343,0.962919736,0.999714693,0.70513752,0.869016651,0.875392591,1.75005467,1.079445525,0.739315123,1.193989254,0.907322554,0.369269997,0.06568387,0.791902818,0.991696242,1.646600433,-1.067900257,-0.190374852,1.000541005,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.778442989,-0.573502854,-0.289046601,-0.293950093,-0.711189753,-0.728265574,-0.476875344,-0.457805403,-0.277111345,-0.422468446,0.62683549,-0.15392459,-0.918713859,-0.83023598,0.058107538,0.369269997,-1.263231988,-0.159084294,-0.480257008,0.00428596,0.936417042,-0.190374852,-0.100968175,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1.450307032,1.834600692,1.809188897,1.779264315,1.749984724,1.723638779,1.697512517,1.671180053,1.649359116,1.703551539,0.81938735,-0.15392459,-0.089699368,1.193989254,0.907322554,0.369269997,0.330111005,0.686237583,0.285158682,1.099162275,0.936417042,-0.190374852,1.837144586,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
-1.045079374,0.229198328,0.049798883,0.227572786,0.096482491,0.485112734,0.370450584,0.022139295,-0.014965048,0.158478876,1.798192635,2.312815641,-0.089699368,1.193989254,0.058107538,0.369269997,1.05559058,0.580572349,1.075106926,1.267604785,0.936417042,-0.190374852,0.080163859,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.932837094,-0.876160677,-1.142676571,-1.03438381,-0.596716522,-0.652822363,-1.018914725,-0.796227947,-1.075743087,-0.960153733,-1.507280953,-1.387294706,-1.747728349,-0.83023598,-1.640322496,-1.024464659,-1.351374366,-1.110071406,-1.486091729,-1.950850318,0.936417042,-0.190374852,-1.081345307,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
